project_id,experiment_id,variant,git_sha,dataset_id,dataset_hash,execution_model,spread_model,slippage_model,round_trip_cost_usd,lot,contract_size,N,N_per_day,WR,PF,RF,net_profit,return_pct,max_dd_pct,max_dd_usd,final_balance,event_N
BIGPLAYER_STANDALONE,BP2EDGE_XAUUSD_M1_V1,IMBALANCE_ONLY,370aa4464d71d38974d77597dfa88323a0402e26,XAUUSD_M1_2026Q1Q2.csv,de74973a63c06ef43de56b616647eb2e380d50cb0ed22a388f158c0bcc828e13,closed_M1_signal_next_open_fixed_5m_nonoverlap,included_in_round_trip_cost_usd,included_in_round_trip_cost_usd,0.0,0.01,100.0,971,10.78888888888889,49.0216271884655,1.0955998271837983,1.5364304724763371,233.2240000000129,23.322400000001288,15.1018255981691,151.79599999999664,1233.224000000013,1485
BIGPLAYER_STANDALONE,BP2EDGE_XAUUSD_M1_V1,ABSORPTION_ONLY,370aa4464d71d38974d77597dfa88323a0402e26,XAUUSD_M1_2026Q1Q2.csv,de74973a63c06ef43de56b616647eb2e380d50cb0ed22a388f158c0bcc828e13,closed_M1_signal_next_open_fixed_5m_nonoverlap,included_in_round_trip_cost_usd,included_in_round_trip_cost_usd,0.0,0.01,100.0,1190,13.222222222222221,53.529411764705884,1.1928018311985533,2.7055324406923966,494.8499999999867,49.48499999999868,12.068296596783624,182.90300000000934,1494.8499999999867,1864
BIGPLAYER_STANDALONE,BP2EDGE_XAUUSD_M1_V1,BOTH_AND,370aa4464d71d38974d77597dfa88323a0402e26,XAUUSD_M1_2026Q1Q2.csv,de74973a63c06ef43de56b616647eb2e380d50cb0ed22a388f158c0bcc828e13,closed_M1_signal_next_open_fixed_5m_nonoverlap,included_in_round_trip_cost_usd,included_in_round_trip_cost_usd,0.0,0.01,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0
BIGPLAYER_STANDALONE,BP2EDGE_XAUUSD_M1_V1,BOTH_DIRECTION_AGREE,370aa4464d71d38974d77597dfa88323a0402e26,XAUUSD_M1_2026Q1Q2.csv,de74973a63c06ef43de56b616647eb2e380d50cb0ed22a388f158c0bcc828e13,closed_M1_signal_next_open_fixed_5m_nonoverlap,included_in_round_trip_cost_usd,included_in_round_trip_cost_usd,0.0,0.01,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0
