tf,signal_idx,entry_idx,exit_idx,direction,entry,exit,pnl,entry_time,edge
M1,18724,18725,18729,1,4396.6900000000005,4391.264999999999,-5.425000000001091,2026-08-18 12:05:00+00:00,IMBALANCE
M1,18740,18741,18745,1,4398.84,4395.07,-3.7700000000004366,2026-08-18 12:21:00+00:00,IMBALANCE
M1,18782,18783,18787,-1,4391.075,4390.360000000001,0.714999999999236,2026-08-18 13:03:00+00:00,IMBALANCE
M1,18811,18812,18816,1,4393.04,4399.485000000001,6.4450000000006185,2026-08-18 13:32:00+00:00,IMBALANCE
M1,18826,18827,18831,-1,4393.645,4390.53,3.115000000000691,2026-08-18 13:47:00+00:00,IMBALANCE
M1,19124,19125,19129,-1,4350.09,4346.1,3.9899999999997817,2026-08-18 19:45:00+00:00,IMBALANCE
M1,19131,19132,19136,-1,4342.83,4342.74,0.09000000000014552,2026-08-18 19:52:00+00:00,IMBALANCE
M1,19256,19257,19261,-1,4337.7,4330.860000000001,6.839999999999236,2026-08-19 00:57:00+00:00,IMBALANCE
M1,19265,19266,19270,1,4337.325000000001,4338.775,1.4499999999989086,2026-08-19 01:06:00+00:00,IMBALANCE
M1,19278,19279,19283,-1,4336.585,4336.91,-0.3249999999998181,2026-08-19 01:19:00+00:00,IMBALANCE
M1,19400,19401,19405,1,4370.8150000000005,4369.775,-1.0400000000008731,2026-08-19 12:21:00+00:00,IMBALANCE
M1,19413,19414,19418,1,4379.525,4415.15,35.625,2026-08-19 12:34:00+00:00,IMBALANCE
M1,19421,19422,19426,-1,4409.585,4414.165,-4.579999999999927,2026-08-19 12:42:00+00:00,IMBALANCE
M1,19430,19431,19435,-1,4413.725,4427.8099999999995,-14.084999999999127,2026-08-19 12:51:00+00:00,IMBALANCE
M1,19741,19742,19746,-1,4500.51,4491.825,8.6850000000004,2026-08-20 01:02:00+00:00,IMBALANCE
M1,19750,19751,19755,-1,4494.295,4495.985000000001,-1.6900000000005093,2026-08-20 01:11:00+00:00,IMBALANCE
M1,19920,19921,19925,1,4488.52,4482.475,-6.045000000000073,2026-08-20 14:01:00+00:00,IMBALANCE
M1,19930,19931,19935,1,4487.01,4486.6,-0.4099999999998545,2026-08-20 14:11:00+00:00,IMBALANCE
M1,19939,19940,19944,-1,4482.24,4490.975,-8.735000000000582,2026-08-20 14:20:00+00:00,IMBALANCE
M1,20172,20173,20177,-1,4510.030000000001,4510.04,-0.009999999999308784,2026-08-20 18:13:00+00:00,IMBALANCE
M1,20348,20349,20353,1,4593.285,4599.665000000001,6.380000000001019,2026-08-21 09:09:00+00:00,IMBALANCE
M1,20492,20493,20497,-1,4593.965,4602.889999999999,-8.924999999999272,2026-08-21 11:33:00+00:00,IMBALANCE
M1,20522,20523,20527,1,4586.955,4583.344999999999,-3.610000000000582,2026-08-21 14:03:00+00:00,IMBALANCE
M1,20528,20529,20533,1,4586.535,4589.334999999999,2.7999999999992724,2026-08-21 14:09:00+00:00,IMBALANCE
M1,20541,20542,20546,1,4596.67,4599.205,2.5349999999998545,2026-08-21 14:22:00+00:00,IMBALANCE
M1,150,151,155,1,4101.620000000001,4099.74,-1.8800000000010186,2026-07-27 02:31:00+00:00,ABSORPTION
M1,190,191,195,1,4090.95,4092.02,1.0700000000001637,2026-07-27 03:11:00+00:00,ABSORPTION
M1,330,331,335,-1,4088.15,4086.85,1.300000000000182,2026-07-27 05:31:00+00:00,ABSORPTION
M1,339,340,344,-1,4088.415,4088.1,0.31500000000005457,2026-07-27 05:40:00+00:00,ABSORPTION
M1,422,423,427,1,4100.32,4097.285,-3.0349999999998545,2026-07-27 07:03:00+00:00,ABSORPTION
M1,430,431,435,1,4098.3150000000005,4100.4349999999995,2.1199999999989814,2026-07-27 07:11:00+00:00,ABSORPTION
M1,482,483,487,1,4090.51,4091.785,1.2749999999996362,2026-07-27 08:03:00+00:00,ABSORPTION
M1,731,732,736,1,4091.685,4088.895,-2.7899999999999636,2026-07-27 12:12:00+00:00,ABSORPTION
M1,740,741,745,1,4083.85,4086.045,2.1950000000001637,2026-07-27 12:21:00+00:00,ABSORPTION
M1,780,781,785,-1,4085.925,4084.9449999999997,0.9800000000004729,2026-07-27 13:01:00+00:00,ABSORPTION
M1,809,810,814,-1,4076.145,4079.965,-3.8200000000001637,2026-07-27 13:30:00+00:00,ABSORPTION
M1,819,820,824,-1,4085.24,4086.86,-1.6200000000003456,2026-07-27 13:40:00+00:00,ABSORPTION
M1,825,826,830,-1,4086.51,4087.605,-1.0949999999998,2026-07-27 13:46:00+00:00,ABSORPTION
M1,1049,1050,1054,-1,4074.815,4073.87,0.9450000000001637,2026-07-27 17:30:00+00:00,ABSORPTION
M1,1363,1364,1368,-1,4071.875,4070.9399999999996,0.9350000000004002,2026-07-27 23:44:00+00:00,ABSORPTION
M1,1381,1382,1386,-1,4071.5299999999997,4063.37,8.159999999999854,2026-07-28 00:02:00+00:00,ABSORPTION
M1,1388,1389,1393,-1,4065.46,4065.96,-0.5,2026-07-28 00:09:00+00:00,ABSORPTION
M1,1440,1441,1445,1,4056.635,4056.74,0.10499999999956344,2026-07-28 01:01:00+00:00,ABSORPTION
M1,1710,1711,1715,-1,4042.3,4037.84,4.460000000000036,2026-07-28 05:31:00+00:00,ABSORPTION
M1,1874,1875,1879,1,4044.4,4048.56,4.1599999999998545,2026-07-28 08:15:00+00:00,ABSORPTION
M1,2000,2001,2005,-1,4020.885,4018.85,2.0350000000003092,2026-07-28 10:21:00+00:00,ABSORPTION
M1,2015,2016,2020,1,4022.21,4020.9750000000004,-1.2349999999996726,2026-07-28 10:36:00+00:00,ABSORPTION
M1,2046,2047,2051,1,4026.665,4026.9,0.23500000000012733,2026-07-28 11:07:00+00:00,ABSORPTION
M1,2190,2191,2195,-1,4030.58,4030.13,0.4499999999998181,2026-07-28 13:31:00+00:00,ABSORPTION
M1,2200,2201,2205,-1,4022.49,4023.8149999999996,-1.324999999999818,2026-07-28 13:41:00+00:00,ABSORPTION
M1,2209,2210,2214,-1,4025.3050000000003,4027.19,-1.8849999999997635,2026-07-28 13:50:00+00:00,ABSORPTION
M1,2216,2217,2221,1,4024.755,4025.14,0.38499999999976353,2026-07-28 13:57:00+00:00,ABSORPTION
M1,2429,2430,2434,-1,4037.92,4035.42,2.5,2026-07-28 17:30:00+00:00,ABSORPTION
M1,2704,2705,2709,1,4017.065,4018.27,1.2049999999999272,2026-07-28 23:05:00+00:00,ABSORPTION
M1,2747,2748,2752,-1,4020.37,4024.365,-3.994999999999891,2026-07-28 23:48:00+00:00,ABSORPTION
M1,2762,2763,2767,-1,4020.335,4024.2200000000003,-3.8850000000002183,2026-07-29 00:03:00+00:00,ABSORPTION
M1,2821,2822,2826,1,4018.185,4014.04,-4.144999999999982,2026-07-29 01:02:00+00:00,ABSORPTION
M1,2827,2828,2832,1,4014.25,4013.9849999999997,-0.2650000000003274,2026-07-29 01:08:00+00:00,ABSORPTION
M1,2850,2851,2855,1,4018.05,4024.4700000000003,6.420000000000073,2026-07-29 01:31:00+00:00,ABSORPTION
M1,3045,3046,3050,1,4026.7,4026.045,-0.6549999999997453,2026-07-29 04:46:00+00:00,ABSORPTION
M1,3094,3095,3099,1,4032.0600000000004,4031.91,-0.1500000000005457,2026-07-29 05:35:00+00:00,ABSORPTION
M1,3241,3242,3246,1,4044.125,4043.67,-0.45499999999992724,2026-07-29 08:02:00+00:00,ABSORPTION
M1,3272,3273,3277,1,4037.62,4037.04,-0.5799999999999272,2026-07-29 08:33:00+00:00,ABSORPTION
M1,3366,3367,3371,1,4032.7200000000003,4032.165,-0.555000000000291,2026-07-29 10:07:00+00:00,ABSORPTION
M1,3495,3496,3500,1,4027.375,4017.37,-10.00500000000011,2026-07-29 12:16:00+00:00,ABSORPTION
M1,3501,3502,3506,-1,4017.545,4016.21,1.3350000000000364,2026-07-29 12:22:00+00:00,ABSORPTION
M1,3510,3511,3515,1,4014.7749999999996,4018.01,3.235000000000582,2026-07-29 12:31:00+00:00,ABSORPTION
M1,3570,3571,3575,1,4013.5950000000003,4017.1400000000003,3.5450000000000728,2026-07-29 13:31:00+00:00,ABSORPTION
M1,3809,3810,3814,1,4039.255,4038.83,-0.4250000000001819,2026-07-29 17:30:00+00:00,ABSORPTION
M1,3841,3842,3846,1,4079.5950000000003,4081.1899999999996,1.5949999999993452,2026-07-29 18:02:00+00:00,ABSORPTION
M1,3872,3873,3877,1,4060.0150000000003,4062.11,2.0949999999998,2026-07-29 18:33:00+00:00,ABSORPTION
M1,4122,4123,4127,-1,4091.145,4091.675,-0.5300000000002001,2026-07-29 23:43:00+00:00,ABSORPTION
M1,4130,4131,4135,-1,4090.2349999999997,4088.26,1.9749999999994543,2026-07-29 23:51:00+00:00,ABSORPTION
M1,4144,4145,4149,1,4081.005,4082.6949999999997,1.6899999999995998,2026-07-30 00:05:00+00:00,ABSORPTION
M1,4151,4152,4156,-1,4079.85,4081.75,-1.900000000000091,2026-07-30 00:12:00+00:00,ABSORPTION
M1,4205,4206,4210,-1,4088.935,4085.57,3.3649999999997817,2026-07-30 01:06:00+00:00,ABSORPTION
M1,4219,4220,4224,-1,4075.38,4080.895,-5.514999999999873,2026-07-30 01:20:00+00:00,ABSORPTION
M1,4471,4472,4476,1,4050.85,4040.565,-10.284999999999854,2026-07-30 05:32:00+00:00,ABSORPTION
M1,4478,4479,4483,1,4032.62,4035.29,2.6700000000000728,2026-07-30 05:39:00+00:00,ABSORPTION
M1,4620,4621,4625,1,4038.48,4048.205,9.724999999999909,2026-07-30 08:01:00+00:00,ABSORPTION
M1,4653,4654,4658,1,4068.98,4065.08,-3.900000000000091,2026-07-30 08:34:00+00:00,ABSORPTION
M1,4750,4751,4755,-1,4071.0550000000003,4073.375,-2.319999999999709,2026-07-30 10:11:00+00:00,ABSORPTION
M1,4756,4757,4761,-1,4075.0249999999996,4075.65,-0.6250000000004547,2026-07-30 10:17:00+00:00,ABSORPTION
M1,4860,4861,4865,1,4070.315,4068.8149999999996,-1.5000000000004547,2026-07-30 13:01:00+00:00,ABSORPTION
M1,4866,4867,4871,1,4069.87,4071.4700000000003,1.6000000000003638,2026-07-30 13:07:00+00:00,ABSORPTION
M1,4883,4884,4888,1,4081.8450000000003,4076.2250000000004,-5.619999999999891,2026-07-30 13:24:00+00:00,ABSORPTION
M1,4890,4891,4895,1,4080.565,4078.325,-2.2400000000002365,2026-07-30 13:31:00+00:00,ABSORPTION
M1,4900,4901,4905,1,4090.205,4087.8450000000003,-2.3599999999996726,2026-07-30 13:41:00+00:00,ABSORPTION
M1,5137,5138,5142,-1,4104.92,4103.395,1.5249999999996362,2026-07-30 17:38:00+00:00,ABSORPTION
M1,5401,5402,5406,-1,4102.44,4102.355,0.08500000000003638,2026-07-31 00:02:00+00:00,ABSORPTION
M1,5424,5425,5429,-1,4102.875,4096.514999999999,6.360000000000582,2026-07-31 00:25:00+00:00,ABSORPTION
M1,5460,5461,5465,-1,4096.475,4098.17,-1.694999999999709,2026-07-31 01:01:00+00:00,ABSORPTION
M1,5466,5467,5471,1,4098.02,4093.735,-4.285000000000309,2026-07-31 01:07:00+00:00,ABSORPTION
M1,5730,5731,5735,-1,4080.28,4081.255,-0.974999999999909,2026-07-31 05:31:00+00:00,ABSORPTION
M1,5943,5944,5948,1,4063.205,4058.945,-4.2599999999997635,2026-07-31 09:04:00+00:00,ABSORPTION
M1,6016,6017,6021,1,4055.74,4057.0,1.2600000000002183,2026-07-31 11:17:00+00:00,ABSORPTION
M1,6092,6093,6097,1,4048.915,4046.5299999999997,-2.3850000000002183,2026-07-31 12:33:00+00:00,ABSORPTION
M1,6475,6476,6480,-1,4050.915,4051.71,-0.7950000000000728,2026-07-31 19:56:00+00:00,ABSORPTION
M1,6630,6631,6635,-1,4058.855,4055.0699999999997,3.7850000000003092,2026-08-03 02:31:00+00:00,ABSORPTION
M1,6780,6781,6785,1,4063.895,4061.665,-2.230000000000018,2026-08-03 05:01:00+00:00,ABSORPTION
M1,6810,6811,6815,1,4060.0550000000003,4056.895,-3.1600000000003092,2026-08-03 05:31:00+00:00,ABSORPTION
M1,6816,6817,6821,1,4056.8050000000003,4059.96,3.1549999999997453,2026-08-03 05:37:00+00:00,ABSORPTION
M1,6919,6920,6924,1,4054.6549999999997,4056.2,1.5450000000000728,2026-08-03 07:20:00+00:00,ABSORPTION
M1,7052,7053,7057,-1,4048.745,4050.5950000000003,-1.8500000000003638,2026-08-03 09:33:00+00:00,ABSORPTION
M1,7140,7141,7145,-1,4049.15,4052.55,-3.400000000000091,2026-08-03 11:01:00+00:00,ABSORPTION
M1,7190,7191,7195,1,4062.01,4060.945,-1.0650000000000546,2026-08-03 11:51:00+00:00,ABSORPTION
M1,7220,7221,7225,1,4052.86,4052.005,-0.8550000000000182,2026-08-03 12:21:00+00:00,ABSORPTION
M1,7260,7261,7265,-1,4048.81,4045.9350000000004,2.8749999999995453,2026-08-03 13:01:00+00:00,ABSORPTION
M1,7267,7268,7272,1,4043.895,4042.6949999999997,-1.2000000000002728,2026-08-03 13:08:00+00:00,ABSORPTION
M1,7280,7281,7285,1,4036.285,4031.7200000000003,-4.5649999999996,2026-08-03 13:21:00+00:00,ABSORPTION
M1,7290,7291,7295,1,4034.08,4027.9350000000004,-6.144999999999527,2026-08-03 13:31:00+00:00,ABSORPTION
M1,7297,7298,7302,-1,4025.8,4032.74,-6.9399999999996,2026-08-03 13:38:00+00:00,ABSORPTION
M1,7529,7530,7534,-1,4034.755,4034.995,-0.23999999999978172,2026-08-03 17:30:00+00:00,ABSORPTION
M1,7621,7622,7626,-1,4046.62,4048.4,-1.7800000000002,2026-08-03 19:02:00+00:00,ABSORPTION
M1,7628,7629,7633,1,4046.935,4047.23,0.29500000000007276,2026-08-03 19:09:00+00:00,ABSORPTION
M1,7676,7677,7681,1,4053.09,4050.81,-2.2800000000002,2026-08-03 19:57:00+00:00,ABSORPTION
M1,7810,7811,7815,-1,4068.3050000000003,4062.6400000000003,5.664999999999964,2026-08-04 00:11:00+00:00,ABSORPTION
M1,7821,7822,7826,1,4060.77,4060.6949999999997,-0.07500000000027285,2026-08-04 00:22:00+00:00,ABSORPTION
M1,7861,7862,7866,-1,4048.64,4044.62,4.019999999999982,2026-08-04 01:02:00+00:00,ABSORPTION
M1,8055,8056,8060,-1,4057.315,4056.285,1.0300000000002,2026-08-04 04:16:00+00:00,ABSORPTION
M1,8132,8133,8137,1,4065.065,4060.22,-4.845000000000255,2026-08-04 05:33:00+00:00,ABSORPTION
M1,8239,8240,8244,-1,4063.3599999999997,4065.645,-2.2850000000003092,2026-08-04 07:20:00+00:00,ABSORPTION
M1,8388,8389,8393,-1,4058.99,4054.06,4.929999999999836,2026-08-04 10:49:00+00:00,ABSORPTION
M1,8400,8401,8405,-1,4053.0699999999997,4053.6400000000003,-0.5700000000006185,2026-08-04 11:01:00+00:00,ABSORPTION
M1,8445,8446,8450,1,4069.58,4076.0699999999997,6.489999999999782,2026-08-04 11:46:00+00:00,ABSORPTION
M1,8520,8521,8525,1,4070.075,4063.2799999999997,-6.795000000000073,2026-08-04 13:01:00+00:00,ABSORPTION
M1,8679,8680,8684,-1,4083.635,4084.0649999999996,-0.42999999999938154,2026-08-04 15:40:00+00:00,ABSORPTION
M1,8939,8940,8944,-1,4078.545,4078.585,-0.03999999999996362,2026-08-04 20:00:00+00:00,ABSORPTION
M1,8955,8956,8960,1,4078.96,4075.4300000000003,-3.5299999999997453,2026-08-04 20:16:00+00:00,ABSORPTION
M1,9065,9066,9070,1,4073.565,4072.165,-1.400000000000091,2026-08-05 00:06:00+00:00,ABSORPTION
M1,9120,9121,9125,-1,4081.7799999999997,4080.71,1.069999999999709,2026-08-05 01:01:00+00:00,ABSORPTION
M1,9181,9182,9186,-1,4100.620000000001,4097.21,3.410000000000764,2026-08-05 02:02:00+00:00,ABSORPTION
M1,9210,9211,9215,1,4105.51,4112.389999999999,6.8799999999992,2026-08-05 02:31:00+00:00,ABSORPTION
M1,9225,9226,9230,1,4128.37,4128.895,0.5250000000005457,2026-08-05 02:46:00+00:00,ABSORPTION
M1,9390,9391,9395,-1,4141.645,4145.38,-3.7349999999996726,2026-08-05 05:31:00+00:00,ABSORPTION
M1,9400,9401,9405,1,4152.105,4160.375,8.270000000000437,2026-08-05 05:41:00+00:00,ABSORPTION
M1,9407,9408,9412,-1,4164.6900000000005,4168.25,-3.5599999999994907,2026-08-05 05:48:00+00:00,ABSORPTION
M1,9720,9721,9725,-1,4161.969999999999,4164.445,-2.475000000000364,2026-08-05 11:01:00+00:00,ABSORPTION
M1,9732,9733,9737,-1,4168.875,4171.27,-2.3950000000004366,2026-08-05 11:13:00+00:00,ABSORPTION
M1,9748,9749,9753,-1,4178.200000000001,4180.9400000000005,-2.7399999999997817,2026-08-05 11:29:00+00:00,ABSORPTION
M1,9758,9759,9763,-1,4185.87,4187.8099999999995,-1.9399999999995998,2026-08-05 11:39:00+00:00,ABSORPTION
M1,9786,9787,9791,-1,4197.424999999999,4197.655,-0.23000000000047294,2026-08-05 12:07:00+00:00,ABSORPTION
M1,9795,9796,9800,-1,4199.025,4209.08,-10.055000000000291,2026-08-05 12:16:00+00:00,ABSORPTION
M1,9843,9844,9848,1,4208.745,4225.360000000001,16.61500000000069,2026-08-05 14:04:00+00:00,ABSORPTION
M1,9853,9854,9858,1,4228.475,4235.645,7.170000000000073,2026-08-05 14:14:00+00:00,ABSORPTION
M1,9989,9990,9994,1,4244.764999999999,4248.235000000001,3.470000000001164,2026-08-05 17:30:00+00:00,ABSORPTION
M1,10135,10136,10140,1,4248.71,4248.01,-0.6999999999998181,2026-08-05 19:56:00+00:00,ABSORPTION
M1,10296,10297,10301,-1,4274.775,4278.57,-3.7950000000000728,2026-08-05 23:37:00+00:00,ABSORPTION
M1,10305,10306,10310,1,4278.2,4274.915,-3.2849999999998545,2026-08-05 23:46:00+00:00,ABSORPTION
M1,10330,10331,10335,1,4271.01,4272.889999999999,1.8799999999991996,2026-08-06 00:11:00+00:00,ABSORPTION
M1,10336,10337,10341,-1,4273.53,4278.15,-4.619999999999891,2026-08-06 00:17:00+00:00,ABSORPTION
M1,10349,10350,10354,-1,4273.945,4286.275,-12.329999999999927,2026-08-06 00:30:00+00:00,ABSORPTION
M1,10470,10471,10475,1,4252.9925,4260.45,7.457499999999527,2026-08-06 05:31:00+00:00,ABSORPTION
M1,10644,10645,10649,-1,4265.655000000001,4267.915,-2.259999999999309,2026-08-06 08:25:00+00:00,ABSORPTION
M1,10670,10671,10675,-1,4273.71,4275.13,-1.4200000000000728,2026-08-06 08:51:00+00:00,ABSORPTION
M1,10687,10688,10692,1,4278.97,4277.505,-1.4650000000001455,2026-08-06 09:08:00+00:00,ABSORPTION
M1,10824,10825,10829,1,4261.4400000000005,4264.35,2.9099999999998545,2026-08-06 11:25:00+00:00,ABSORPTION
M1,10849,10850,10854,-1,4256.700000000001,4256.67,0.030000000000654836,2026-08-06 11:50:00+00:00,ABSORPTION
M1,10910,10911,10915,1,4255.63,4253.155,-2.475000000000364,2026-08-06 12:51:00+00:00,ABSORPTION
M1,10917,10918,10922,-1,4250.615,4251.605,-0.9899999999997817,2026-08-06 12:58:00+00:00,ABSORPTION
M1,10931,10932,10936,-1,4235.075,4238.23,-3.1549999999997453,2026-08-06 13:12:00+00:00,ABSORPTION
M1,10950,10951,10955,1,4249.05,4254.43,5.380000000000109,2026-08-06 13:31:00+00:00,ABSORPTION
M1,10958,10959,10963,-1,4261.835,4273.975,-12.140000000000327,2026-08-06 13:39:00+00:00,ABSORPTION
M1,11095,11096,11100,1,4234.0599999999995,4233.965,-0.09499999999934516,2026-08-06 15:56:00+00:00,ABSORPTION
M1,11116,11117,11121,1,4227.405000000001,4227.88,0.4749999999994543,2026-08-06 16:17:00+00:00,ABSORPTION
M1,11189,11190,11194,1,4241.74,4240.84,-0.8999999999996362,2026-08-06 17:30:00+00:00,ABSORPTION
M1,11305,11306,11310,1,4241.725,4236.74,-4.985000000000582,2026-08-06 19:26:00+00:00,ABSORPTION
M1,11335,11336,11340,1,4246.6,4248.985000000001,2.3850000000002183,2026-08-06 19:56:00+00:00,ABSORPTION
M1,11509,11510,11514,-1,4248.530000000001,4251.639999999999,-3.109999999998763,2026-08-06 23:50:00+00:00,ABSORPTION
M1,11515,11516,11520,1,4251.645,4238.92,-12.725000000000364,2026-08-06 23:56:00+00:00,ABSORPTION
M1,11521,11522,11526,-1,4238.555,4241.025,-2.469999999999345,2026-08-07 01:02:00+00:00,ABSORPTION
M1,11528,11529,11533,-1,4243.965,4243.5599999999995,0.40500000000065484,2026-08-07 01:09:00+00:00,ABSORPTION
M1,11766,11767,11771,-1,4263.06,4269.715,-6.654999999999745,2026-08-07 05:07:00+00:00,ABSORPTION
M1,11790,11791,11795,-1,4267.73,4277.24,-9.510000000000218,2026-08-07 05:31:00+00:00,ABSORPTION
M1,11816,11817,11821,-1,4279.275,4278.8099999999995,0.4650000000001455,2026-08-07 05:57:00+00:00,ABSORPTION
M1,11825,11826,11830,-1,4282.33,4285.094999999999,-2.764999999999418,2026-08-07 06:06:00+00:00,ABSORPTION
M1,11877,11878,11882,-1,4296.38,4293.775,2.605000000000473,2026-08-07 06:58:00+00:00,ABSORPTION
M1,12120,12121,12125,1,4321.195,4317.26,-3.9349999999994907,2026-08-07 12:01:00+00:00,ABSORPTION
M1,12126,12127,12131,1,4317.98,4322.5650000000005,4.585000000000946,2026-08-07 12:07:00+00:00,ABSORPTION
M1,12140,12141,12145,-1,4314.6,4311.945,2.655000000000655,2026-08-07 12:21:00+00:00,ABSORPTION
M1,12149,12150,12154,1,4310.195,4359.955,49.76000000000022,2026-08-07 12:30:00+00:00,ABSORPTION
M1,12155,12156,12160,1,4358.905,4366.275,7.369999999999891,2026-08-07 12:36:00+00:00,ABSORPTION
M1,12161,12162,12166,1,4366.885,4370.73,3.844999999999345,2026-08-07 12:42:00+00:00,ABSORPTION
M1,12595,12596,12600,1,4342.93,4343.445,0.5149999999994179,2026-08-07 19:56:00+00:00,ABSORPTION
M1,12720,12721,12725,1,4331.675,4322.84,-8.835000000000036,2026-08-10 01:01:00+00:00,ABSORPTION
M1,12727,12728,12732,-1,4324.91,4324.385,0.5249999999996362,2026-08-10 01:08:00+00:00,ABSORPTION
M1,12930,12931,12935,-1,4334.115,4338.93,-4.815000000000509,2026-08-10 05:31:00+00:00,ABSORPTION
M1,12937,12938,12942,-1,4339.735000000001,4342.805,-3.069999999999709,2026-08-10 05:38:00+00:00,ABSORPTION
M1,12943,12944,12948,1,4341.29,4346.12,4.829999999999927,2026-08-10 05:44:00+00:00,ABSORPTION
M1,13065,13066,13070,-1,4359.605,4357.344999999999,2.2600000000002183,2026-08-10 07:46:00+00:00,ABSORPTION
M1,13140,13141,13145,-1,4335.575,4334.97,0.6049999999995634,2026-08-10 11:01:00+00:00,ABSORPTION
M1,13220,13221,13225,-1,4330.014999999999,4327.264999999999,2.75,2026-08-10 12:21:00+00:00,ABSORPTION
M1,13261,13262,13266,-1,4331.195,4330.02,1.1749999999992724,2026-08-10 13:02:00+00:00,ABSORPTION
M1,13290,13291,13295,-1,4336.43,4337.51,-1.0799999999999272,2026-08-10 13:31:00+00:00,ABSORPTION
M1,13298,13299,13303,-1,4338.415,4332.505,5.9099999999998545,2026-08-10 13:39:00+00:00,ABSORPTION
M1,13305,13306,13310,-1,4330.415,4327.255,3.1599999999998545,2026-08-10 13:46:00+00:00,ABSORPTION
M1,13312,13313,13317,1,4325.1900000000005,4319.9,-5.290000000000873,2026-08-10 13:53:00+00:00,ABSORPTION
M1,13473,13474,13478,1,4356.21,4357.735000000001,1.5250000000005457,2026-08-10 16:34:00+00:00,ABSORPTION
M1,13800,13801,13805,-1,4399.4400000000005,4400.584999999999,-1.1449999999986176,2026-08-10 23:01:00+00:00,ABSORPTION
M1,13844,13845,13849,1,4398.790000000001,4398.08,-0.7100000000009459,2026-08-10 23:45:00+00:00,ABSORPTION
M1,13859,13860,13864,-1,4409.475,4400.735,8.740000000000691,2026-08-11 01:00:00+00:00,ABSORPTION
M1,13866,13867,13871,-1,4402.875,4415.155,-12.279999999999745,2026-08-11 01:07:00+00:00,ABSORPTION
M1,13873,13874,13878,-1,4413.525,4414.04,-0.5150000000003274,2026-08-11 01:14:00+00:00,ABSORPTION
M1,14135,14136,14140,1,4383.485000000001,4378.8,-4.6850000000004,2026-08-11 05:36:00+00:00,ABSORPTION
M1,14328,14329,14333,1,4373.365,4372.885,-0.47999999999956344,2026-08-11 08:49:00+00:00,ABSORPTION
M1,14363,14364,14368,-1,4376.225,4379.135,-2.9099999999998545,2026-08-11 10:24:00+00:00,ABSORPTION
M1,14402,14403,14407,1,4389.98,4391.110000000001,1.1300000000010186,2026-08-11 11:03:00+00:00,ABSORPTION
M1,14484,14485,14489,-1,4389.215,4391.425,-2.2100000000000364,2026-08-11 12:25:00+00:00,ABSORPTION
M1,14730,14731,14735,1,4392.915,4392.905,-0.010000000000218279,2026-08-12 05:31:00+00:00,ABSORPTION
M1,14736,14737,14741,-1,4393.674999999999,4391.595,2.0799999999990177,2026-08-12 05:37:00+00:00,ABSORPTION
M1,14743,14744,14748,1,4390.075,4385.925,-4.149999999999636,2026-08-12 05:44:00+00:00,ABSORPTION
M1,14894,14895,14899,1,4413.17,4415.610000000001,2.4400000000005093,2026-08-12 09:15:00+00:00,ABSORPTION
M1,14910,14911,14915,-1,4413.555,4413.26,0.29500000000007276,2026-08-12 09:31:00+00:00,ABSORPTION
M1,15034,15035,15039,-1,4425.225,4429.095,-3.869999999999891,2026-08-12 12:35:00+00:00,ABSORPTION
M1,15040,15041,15045,1,4429.08,4422.865,-6.2150000000001455,2026-08-12 12:41:00+00:00,ABSORPTION
M1,15474,15475,15479,-1,4411.52,4414.075000000001,-2.555000000000291,2026-08-12 19:55:00+00:00,ABSORPTION
M1,15660,15661,15665,1,4415.52,4417.57,2.0499999999992724,2026-08-13 00:01:00+00:00,ABSORPTION
M1,15669,15670,15674,-1,4421.36,4419.095,2.264999999999418,2026-08-13 00:10:00+00:00,ABSORPTION
M1,15677,15678,15682,-1,4426.645,4431.735000000001,-5.0900000000001455,2026-08-13 00:18:00+00:00,ABSORPTION
M1,15720,15721,15725,-1,4425.73,4434.6849999999995,-8.954999999999927,2026-08-13 01:01:00+00:00,ABSORPTION
M1,15741,15742,15746,1,4421.875,4421.495000000001,-0.37999999999919964,2026-08-13 01:22:00+00:00,ABSORPTION
M1,15993,15994,15998,1,4397.38,4398.665,1.2849999999998545,2026-08-13 05:34:00+00:00,ABSORPTION
M1,16004,16005,16009,1,4387.73,4387.295,-0.4349999999994907,2026-08-13 05:45:00+00:00,ABSORPTION
M1,16010,16011,16015,1,4387.04,4385.57,-1.4700000000002547,2026-08-13 05:51:00+00:00,ABSORPTION
M1,16321,16322,16326,1,4394.950000000001,4393.655,-1.2950000000009823,2026-08-13 13:02:00+00:00,ABSORPTION
M1,16354,16355,16359,1,4379.045,4382.625,3.5799999999999272,2026-08-13 13:35:00+00:00,ABSORPTION
M1,16410,16411,16415,1,4363.805,4376.48,12.674999999999272,2026-08-13 14:31:00+00:00,ABSORPTION
M1,16635,16636,16640,1,4348.235,4347.674999999999,-0.5600000000004002,2026-08-13 19:16:00+00:00,ABSORPTION
M1,16815,16816,16820,1,4359.860000000001,4358.05,-1.8100000000004002,2026-08-13 23:16:00+00:00,ABSORPTION
M1,16867,16868,16872,-1,4354.305,4351.055,3.25,2026-08-14 00:08:00+00:00,ABSORPTION
M1,16874,16875,16879,-1,4352.275,4349.59,2.6849999999994907,2026-08-14 00:15:00+00:00,ABSORPTION
M1,16890,16891,16895,1,4339.035,4344.0650000000005,5.030000000000655,2026-08-14 00:31:00+00:00,ABSORPTION
