tf,edge,direction,entry_time,atr,liq,minute,agree,boost,entry,exit,pnl
M5,ABSORPTION,1,2026-08-07 12:40:00+00:00,10.040714285714134,False,2026-08-07 12:40:00+00:00,2,2.0,4365.165,4361.805,-6.719999999999345
M5,ABSORPTION,1,2026-08-07 13:00:00+00:00,11.38642857142843,False,2026-08-07 13:00:00+00:00,1,1.0,4361.785,4358.275,-3.5100000000002183
M5,ABSORPTION,1,2026-08-07 13:20:00+00:00,12.448928571428496,False,2026-08-07 13:20:00+00:00,1,1.0,4347.485,4349.865,2.380000000000109
M5,ABSORPTION,1,2026-08-07 14:15:00+00:00,9.913571428571556,False,2026-08-07 14:15:00+00:00,1,1.0,4334.805,4331.645,-3.1599999999998545
M1,IMBALANCE,1,2026-08-07 19:59:00+00:00,1.9171428571428675,False,2026-08-07 19:59:00+00:00,1,1.0,4344.435,4345.015,0.5799999999999272
M1,IMBALANCE,-1,2026-08-10 01:05:00+00:00,3.727857142856984,False,2026-08-10 01:05:00+00:00,1,1.0,4326.775,4328.065,-1.2899999999999636
M1,IMBALANCE,-1,2026-08-10 01:06:00+00:00,4.035714285714221,False,2026-08-10 01:06:00+00:00,1,1.0,4322.665,4324.215,-1.550000000000182
M1,IMBALANCE,1,2026-08-10 05:34:00+00:00,1.9835714285711998,False,2026-08-10 05:34:00+00:00,1,1.0,4338.625,4339.905,1.2799999999997453
M1,IMBALANCE,1,2026-08-10 05:35:00+00:00,2.0232142857140127,False,2026-08-10 05:35:00+00:00,1,1.0,4340.725,4340.085,-0.6400000000003274
M1,IMBALANCE,1,2026-08-10 05:41:00+00:00,2.5535714285713635,False,2026-08-10 05:41:00+00:00,1,1.0,4343.625,4342.845,-0.7799999999997453
M1,IMBALANCE,1,2026-08-10 05:52:00+00:00,2.588571428571543,False,2026-08-10 05:52:00+00:00,1,1.0,4351.325,4350.465,-0.8599999999996726
M1,IMBALANCE,-1,2026-08-10 11:14:00+00:00,1.4425000000001742,False,2026-08-10 11:14:00+00:00,1,1.0,4330.015,4330.495,-0.47999999999956344
M1,IMBALANCE,-1,2026-08-10 13:03:00+00:00,2.3825000000002285,False,2026-08-10 13:03:00+00:00,1,1.0,4326.505,4327.245,-0.7399999999997817
M5,ABSORPTION,-1,2026-08-10 14:35:00+00:00,6.942857142857195,True,2026-08-10 14:35:00+00:00,1,1.0,4347.345,4346.405,0.9400000000005093
M1,IMBALANCE,1,2026-08-10 18:32:00+00:00,2.2232142857142856,False,2026-08-10 18:32:00+00:00,1,1.0,4376.855,4376.115,-0.7399999999997817
M1,IMBALANCE,1,2026-08-10 19:26:00+00:00,1.5403571428569844,False,2026-08-10 19:26:00+00:00,1,1.0,4389.675,4388.875,-0.8000000000001819
M1,IMBALANCE,1,2026-08-10 19:49:00+00:00,2.0689285714286467,False,2026-08-10 19:49:00+00:00,1,1.0,4394.515,4393.225,-1.2899999999999636
M1,IMBALANCE,1,2026-08-11 00:04:00+00:00,2.168928571428361,False,2026-08-11 00:04:00+00:00,1,1.0,4402.605,4401.935,-0.6699999999991633
M1,IMBALANCE,1,2026-08-11 00:05:00+00:00,2.2536785714283463,False,2026-08-11 00:05:00+00:00,1,1.0,4404.955,4403.945,-1.0100000000002183
M1,IMBALANCE,1,2026-08-11 00:26:00+00:00,1.9846428571429118,False,2026-08-11 00:26:00+00:00,1,1.0,4414.475,4413.655,-0.8200000000006185
M1,IMBALANCE,-1,2026-08-11 04:31:00+00:00,1.852142857142683,False,2026-08-11 04:31:00+00:00,1,1.0,4412.455,4413.345,-0.8900000000003274
M1,IMBALANCE,-1,2026-08-11 04:43:00+00:00,2.7585714285713556,False,2026-08-11 04:43:00+00:00,1,1.0,4409.045,4409.905,-0.8599999999996726
M1,IMBALANCE,-1,2026-08-11 05:31:00+00:00,3.0292857142857037,False,2026-08-11 05:31:00+00:00,1,1.0,4380.235,4381.335,-1.1000000000003638
M1,IMBALANCE,1,2026-08-11 11:02:00+00:00,1.9392857142854285,False,2026-08-11 11:02:00+00:00,1,1.0,4390.515,4389.745,-0.7700000000004366
M5,ABSORPTION,1,2026-08-11 13:20:00+00:00,6.190357142856881,False,2026-08-11 13:20:00+00:00,1,1.0,4394.675,4396.545,1.8699999999998909
M5,ABSORPTION,1,2026-08-11 14:10:00+00:00,7.660357142857135,False,2026-08-11 14:10:00+00:00,1,1.0,4384.905,4385.455,0.5500000000001819
M1,IMBALANCE,-1,2026-08-11 15:35:00+00:00,2.978214285714265,False,2026-08-11 15:35:00+00:00,1,1.0,4377.745,4378.665,-0.9200000000000728
M1,IMBALANCE,-1,2026-08-11 18:09:00+00:00,2.147857142857382,False,2026-08-11 18:09:00+00:00,1,1.0,4361.465,4362.235,-0.7699999999995271
M1,IMBALANCE,1,2026-08-12 01:04:00+00:00,2.4200000000000728,False,2026-08-12 01:04:00+00:00,1,1.0,4384.965,4383.825,-1.1400000000003274
M1,IMBALANCE,1,2026-08-12 02:43:00+00:00,1.9567857142856155,False,2026-08-12 02:43:00+00:00,1,1.0,4407.305,4406.345,-0.9600000000000364
M1,IMBALANCE,1,2026-08-12 02:48:00+00:00,2.2224999999999846,False,2026-08-12 02:48:00+00:00,1,1.0,4410.975,4410.045,-0.930000000000291
M1,IMBALANCE,-1,2026-08-12 05:34:00+00:00,2.275714285714327,False,2026-08-12 05:34:00+00:00,1,1.0,4392.465,4393.305,-0.8400000000001455
M1,IMBALANCE,1,2026-08-12 09:16:00+00:00,1.9785714285712206,False,2026-08-12 09:16:00+00:00,1,1.0,4418.285,4417.625,-0.6599999999998545
M1,IMBALANCE,1,2026-08-12 09:23:00+00:00,2.2382142857142884,False,2026-08-12 09:23:00+00:00,1,1.0,4417.835,4417.925,0.09000000000014552
M1,IMBALANCE,1,2026-08-12 09:24:00+00:00,2.457499999999982,False,2026-08-12 09:24:00+00:00,1,1.0,4421.615,4420.855,-0.7600000000002183
M1,IMBALANCE,-1,2026-08-12 12:31:00+00:00,6.808392857142735,True,2026-08-12 12:31:00+00:00,1,1.0,4393.875,4392.935,0.9399999999995998
M5,ABSORPTION,1,2026-08-12 12:35:00+00:00,8.105714285714514,True,2026-08-12 12:35:00+00:00,1,1.0,4425.615,4423.135,-2.4799999999995634
M1,IMBALANCE,1,2026-08-12 12:38:00+00:00,10.84910714285713,False,2026-08-12 12:38:00+00:00,1,1.0,4426.695,4423.275,-3.4200000000000728
M5,ABSORPTION,1,2026-08-12 12:40:00+00:00,8.651071428571672,False,2026-08-12 12:40:00+00:00,2,2.0,4429.645,4427.015,-5.260000000000218
M1,IMBALANCE,1,2026-08-12 12:40:00+00:00,11.525178571428569,False,2026-08-12 12:40:00+00:00,2,2.0,4429.645,4426.075,-7.140000000001237
M1,IMBALANCE,1,2026-08-12 12:43:00+00:00,11.75660714285719,False,2026-08-12 12:43:00+00:00,1,1.0,4432.015,4434.935,2.9200000000000728
