datetime,open,high,low,close,volume
2026-05-12 13:10:00,4695.425,4695.665,4687.275,4688.815,0.32498
2026-05-12 13:15:00,4688.755,4688.975,4679.195,4685.465,0.38978
2026-05-12 13:20:00,4685.605,4695.345,4685.335,4690.715,0.27354
2026-05-12 13:25:00,4690.735,4694.675,4689.055,4690.665,0.31059
2026-05-12 13:30:00,4690.475,4692.895,4684.745,4688.335,0.39402
2026-05-12 13:35:00,4688.465,4698.095,4683.485,4697.985,0.4848
2026-05-12 13:40:00,4698.405,4701.505,4695.685,4698.955,0.42419
2026-05-12 13:45:00,4698.955,4701.295,4689.835,4692.465,0.41656
2026-05-12 13:50:00,4692.355,4693.705,4687.935,4691.255,0.39306
2026-05-12 13:55:00,4691.285,4691.285,4676.685,4679.075,0.41985
2026-05-12 14:00:00,4679.155,4692.515,4675.985,4690.435,0.4312
2026-05-12 14:05:00,4690.405,4692.825,4687.355,4691.295,0.34623
2026-05-12 14:10:00,4691.245,4694.995,4686.445,4692.665,0.32991
2026-05-12 14:15:00,4692.665,4693.945,4685.825,4688.345,0.33105
2026-05-12 14:20:00,4688.155,4690.855,4686.625,4687.375,0.32148
2026-05-12 14:25:00,4687.365,4688.825,4682.145,4683.045,0.33354
2026-05-12 14:30:00,4683.055,4684.898,4671.078,4684.665,0.40699
2026-05-12 14:35:00,4684.445,4687.825,4678.905,4686.965,0.37779
2026-05-12 14:40:00,4686.965,4687.035,4683.795,4685.695,0.36012
2026-05-12 14:45:00,4685.615,4685.615,4678.085,4678.325,0.34677
2026-05-12 14:50:00,4678.345,4678.735,4670.905,4676.795,0.39609
2026-05-12 14:55:00,4676.765,4677.875,4669.345,4672.735,0.40015
2026-05-12 15:00:00,4672.785,4675.955,4666.745,4669.195,0.37899
2026-05-12 15:05:00,4669.375,4674.235,4667.165,4672.665,0.37326
2026-05-12 15:10:00,4672.635,4672.635,4664.045,4664.325,0.33893
2026-05-12 15:15:00,4664.325,4665.955,4658.965,4662.065,0.411
2026-05-12 15:20:00,4662.055,4662.425,4638.485,4642.855,0.43101
2026-05-12 15:25:00,4642.875,4656.535,4638.225,4655.925,0.39126
2026-05-12 15:30:00,4656.015,4664.055,4653.775,4662.885,0.42453
2026-05-12 15:35:00,4662.865,4667.955,4659.198,4666.905,0.35766
2026-05-12 15:40:00,4666.885,4667.675,4663.455,4665.415,0.34494
2026-05-12 15:45:00,4665.445,4669.075,4664.165,4666.085,0.32547
2026-05-12 15:50:00,4666.085,4668.745,4664.505,4667.965,0.31329
2026-05-12 15:55:00,4667.905,4670.065,4665.345,4666.025,0.30075
2026-05-12 16:00:00,4665.995,4671.545,4664.045,4670.775,0.32439
2026-05-12 16:05:00,4670.775,4671.385,4668.315,4668.945,0.28137
2026-05-12 16:10:00,4668.935,4673.065,4668.225,4671.715,0.24552
2026-05-12 16:15:00,4671.715,4674.915,4670.675,4671.545,0.23724
2026-05-12 16:20:00,4671.575,4672.825,4666.705,4667.315,0.27492
2026-05-12 16:25:00,4667.315,4669.455,4666.155,4668.095,0.24267
2026-05-12 16:30:00,4668.365,4668.695,4664.995,4668.265,0.26979
2026-05-12 16:35:00,4668.245,4670.485,4667.355,4670.245,0.2526
2026-05-12 16:40:00,4670.225,4671.485,4668.085,4669.605,0.24354
2026-05-12 16:45:00,4669.565,4670.275,4666.585,4669.725,0.24147
2026-05-12 16:50:00,4669.735,4672.095,4668.225,4669.945,0.27252
2026-05-12 16:55:00,4670.005,4674.125,4669.405,4670.955,0.26301
2026-05-12 17:00:00,4671.265,4677.455,4670.915,4676.075,0.24321
2026-05-12 17:05:00,4676.125,4679.575,4675.725,4678.165,0.24498
2026-05-12 17:10:00,4678.225,4678.825,4674.725,4676.995,0.24222
2026-05-12 17:15:00,4677.025,4680.775,4676.775,4679.945,0.22837
2026-05-12 17:20:00,4680.035,4681.065,4679.095,4680.165,0.23793
2026-05-12 17:25:00,4680.165,4682.165,4678.535,4679.135,0.20422
2026-05-12 17:30:00,4679.135,4679.955,4676.595,4678.575,0.16701
2026-05-12 17:35:00,4678.555,4678.795,4675.985,4678.695,0.19017
2026-05-12 17:40:00,4678.675,4680.485,4677.165,4679.475,0.15516
2026-05-12 17:45:00,4679.495,4679.765,4677.755,4678.365,0.1479
2026-05-12 17:50:00,4678.375,4679.915,4677.635,4679.465,0.19842
2026-05-12 17:55:00,4679.475,4680.395,4677.855,4678.605,0.15702
2026-05-12 18:00:00,4678.545,4683.395,4677.588,4678.505,0.23945
2026-05-12 18:05:00,4678.535,4680.015,4676.045,4679.925,0.27189
2026-05-12 18:10:00,4679.945,4681.535,4677.905,4681.165,0.21024
2026-05-12 18:15:00,4681.185,4682.345,4679.748,4682.155,0.1884
2026-05-12 18:20:00,4682.125,4684.415,4681.845,4682.295,0.18448
2026-05-12 18:25:00,4682.315,4687.498,4682.315,4685.055,0.23658
2026-05-12 18:30:00,4684.975,4690.265,4684.545,4690.015,0.19729
2026-05-12 18:35:00,4690.015,4692.965,4689.175,4691.045,0.18606
2026-05-12 18:40:00,4691.095,4697.298,4690.615,4695.115,0.2447
2026-05-12 18:45:00,4695.155,4695.548,4690.465,4691.255,0.2433
2026-05-12 18:50:00,4691.235,4697.955,4691.235,4696.698,0.18813
2026-05-12 18:55:00,4696.625,4697.465,4695.255,4695.795,0.20248
2026-05-12 19:00:00,4695.875,4699.145,4695.875,4696.945,0.17304
2026-05-12 19:05:00,4696.945,4699.815,4696.155,4698.475,0.15534
2026-05-12 19:10:00,4698.475,4702.435,4698.035,4699.735,0.17091
2026-05-12 19:15:00,4699.735,4702.375,4698.855,4701.835,0.17715
2026-05-12 19:20:00,4701.915,4703.685,4699.855,4702.825,0.14718
2026-05-12 19:25:00,4702.805,4704.335,4702.525,4703.325,0.13849
2026-05-12 19:30:00,4703.325,4709.145,4703.325,4708.648,0.17979
2026-05-12 19:35:00,4708.648,4710.185,4708.048,4708.165,0.14778
2026-05-12 19:40:00,4708.165,4709.725,4707.055,4709.178,0.14853
2026-05-12 19:45:00,4709.158,4710.675,4708.925,4709.585,0.11775
2026-05-12 19:50:00,4709.635,4713.615,4709.215,4712.415,0.20982
2026-05-12 19:55:00,4712.415,4715.518,4712.065,4715.435,0.25407
2026-05-12 20:00:00,4715.355,4719.125,4712.985,4713.435,0.13401
2026-05-12 20:05:00,4713.465,4714.765,4711.925,4713.755,0.09399
2026-05-12 20:10:00,4713.805,4714.515,4712.245,4713.265,0.07755
2026-05-12 20:15:00,4713.335,4716.035,4713.165,4713.515,0.06492
2026-05-12 20:20:00,4713.545,4713.795,4712.225,4713.755,0.06966
2026-05-12 20:25:00,4713.755,4714.145,4712.595,4713.115,0.04413
2026-05-12 20:30:00,4713.115,4714.705,4712.865,4713.555,0.03099
2026-05-12 20:35:00,4713.525,4715.075,4712.455,4713.895,0.04069
2026-05-12 20:40:00,4713.935,4715.205,4711.885,4714.585,0.04636
2026-05-12 20:45:00,4714.785,4715.375,4712.698,4715.085,0.04895
2026-05-12 20:50:00,4715.155,4715.555,4713.075,4713.285,0.05348
2026-05-12 20:55:00,4713.238,4715.455,4713.078,4714.005,0.04605
2026-05-12 22:00:00,4713.905,4720.451,4711.355,4719.615,0.07533
2026-05-12 22:05:00,4719.595,4719.775,4701.548,4713.075,0.05808
2026-05-12 22:10:00,4713.14,4714.775,4711.008,4713.985,0.0492
2026-05-12 22:15:00,4714.045,4716.698,4701.436,4716.698,0.10107
2026-05-12 22:20:00,4716.698,4719.105,4704.451,4715.598,0.09222
2026-05-12 22:25:00,4715.598,4717.345,4707.101,4716.865,0.046
2026-05-12 22:30:00,4716.825,4720.125,4709.746,4718.165,0.06018
2026-05-12 22:35:00,4718.195,4719.635,4709.755,4717.798,0.04839
2026-05-12 22:40:00,4717.798,4718.695,4709.28,4715.898,0.0534
2026-05-12 22:45:00,4716.045,4717.935,4715.898,4716.745,0.0276
2026-05-12 22:50:00,4716.795,4722.138,4716.545,4720.665,0.07736
2026-05-12 22:55:00,4720.745,4720.875,4716.298,4716.435,0.19651
2026-05-12 23:00:00,4716.478,4720.498,4715.365,4719.798,0.53645
2026-05-12 23:05:00,4719.688,4722.608,4717.358,4720.258,0.40688
2026-05-12 23:10:00,4719.728,4721.478,4716.675,4717.385,0.18694
2026-05-12 23:15:00,4717.505,4720.015,4717.095,4717.095,0.06192
